"","Year","ZIP.code","age","Number.of.Visits","Age.adjusted.rate","County.Fips.code","County"
"5255",2015,95843,"child",84,66.6,6067,"sacramento"
"5256",2016,92399,"adult",96,23.4,6071,"san bernardino"
"5257",2009,95832,"adult",89,125.5,6067,"sacramento"
"5258",2009,94116,"adult",48,13.09999847,6075,"san francisco"
"5259",2012,92866,"adult",43,35.79998779,6059,"orange"
"5260",2016,90277,"adult",36,13.4,6037,"los angeles"
"5261",2015,95360,"child",31,85.4,6099,"stanislaus"
"5262",2015,90039,"adult",60,22.9,6037,"los angeles"
"5263",2015,90038,"adult",74,29.8,6037,"los angeles"
"5264",2016,95348,"child",124,136.8,6047,"merced"
"5265",2015,90037,"adult",294,68,6037,"los angeles"
"5266",2015,90025,"adult",57,15,6037,"los angeles"
"5267",2015,90023,"adult",172,60.3,6037,"los angeles"
"5268",2009,95453,"child",12,48.69998169,6033,"lake"
"5269",2009,93706,"child",230,174.6999512,6019,"fresno"
"5270",2015,90021,"adult",46,148.3,6037,"los angeles"
"5271",2009,92582,"child",31,103.3999634,6065,"riverside"
"5272",2015,90019,"adult",216,39.7,6037,"los angeles"
"5273",2015,93644,"adult",15,16.3,6039,"madera"
"5274",2015,90018,"adult",214,51.6,6037,"los angeles"
"5275",2014,95815,"child",95,135.3,6067,"sacramento"
"5276",2015,90016,"adult",207,57.2,6037,"los angeles"
"5277",2016,90249,"child",78,124.4,6037,"los angeles"
"5278",2013,90272,"adult",28,15.3,6037,"los angeles"
"5279",2012,94121,"adult",56,14,6075,"san francisco"
"5280",2015,92591,"adult",96,31.4,6065,"riverside"
"5281",2015,90015,"adult",81,55.2,6037,"los angeles"
"5282",2015,90012,"adult",44,14.3,6037,"los angeles"
"5283",2015,92225,"child",57,115,6065,"riverside"
"5284",2009,92585,"adult",33,33.29998779,6065,"riverside"
"5285",2015,90008,"adult",243,104.2,6037,"los angeles"
"5286",2012,93274,"adult",259,53.29998779,6107,"tulare"
"5287",2015,90006,"adult",153,34,6037,"los angeles"
"5288",2012,92356,"adult",25,49.09997559,6071,"san bernardino"
"5289",2015,90005,"adult",68,14.2,6037,"los angeles"
"5290",2015,90004,"adult",150,32.3,6037,"los angeles"
"5291",2009,92120,"adult",36,16.29998779,6073,"san diego"
"5292",2015,90003,"adult",385,90.8,6037,"los angeles"
"5293",2015,94523,"adult",63,21.6,6013,"contra costa"
"5294",2014,95436,"adult",15,43.4,6097,"sonoma"
"5295",2014,96064,"adult",15,53.9,6093,"siskiyou"
"5296",2014,92397,"adult",15,62.9,6071,"san bernardino"
"5297",2014,93117,"adult",54,17.3,6083,"santa barbara"
"5298",2013,92101,"adult",197,59.7,6073,"san diego"
"5299",2014,94599,"adult",13,16.1,6055,"napa"
"5300",2014,95222,"adult",12,26.6,6009,"calaveras"
"5301",2009,94518,"adult",136,61.69998169,6013,"contra costa"
"5302",2014,96161,"adult",22,11.1,6057,"nevada"
"5303",2014,92037,"adult",20,6.5,6073,"san diego"
"5304",2014,96150,"adult",39,17.1,6017,"el dorado"
"5305",2014,96122,"adult",12,39.3,6063,"plumas"
"5306",2015,91767,"child",144,110.5,6037,"los angeles"
"5307",2014,96101,"adult",33,100.4,6049,"modoc"
"5308",2014,96094,"adult",26,56.3,6093,"siskiyou"
"5309",2016,92407,"adult",198,44.2,6071,"san bernardino"
"5310",2014,96093,"adult",27,100.4,6105,"trinity"
"5311",2015,92128,"adult",55,14.5,6073,"san diego"
"5312",2009,91607,"adult",76,31.5,6037,"los angeles"
"5313",2014,96067,"adult",18,25.2,6093,"siskiyou"
"5314",2014,96022,"adult",42,37.1,6089,"shasta"
"5315",2009,93638,"child",327,188.0999756,6039,"madera"
"5316",2015,92253,"adult",65,23.4,6065,"riverside"
"5317",2014,95991,"adult",139,47.1,6101,"sutter"
"5318",2009,94518,"child",45,72.09997559,6013,"contra costa"
"5319",2015,94596,"adult",46,29,6013,"contra costa"
"5320",2015,95963,"child",18,40.9,6021,"glenn"
"5321",2014,95988,"adult",29,45.1,6021,"glenn"
"5322",2014,93065,"child",112,64.9,6111,"ventura"
"5323",2014,95973,"adult",70,26.7,6007,"butte"
"5324",2009,93631,"adult",60,50.29998779,6019,"fresno"
"5325",2014,95969,"adult",94,46,6007,"butte"
"5326",2014,95966,"adult",106,54.2,6007,"butte"
"5327",2009,95670,"child",102,69,6067,"sacramento"
"5328",2016,92395,"adult",236,76.1,6071,"san bernardino"
"5329",2013,90248,"child",18,94.8,6037,"los angeles"
"5330",2015,90620,"adult",120,33.5,6059,"orange"
"5331",2016,90008,"child",120,159.9,6037,"los angeles"
"5332",2014,95965,"adult",82,54.3,6007,"butte"
"5333",2014,95961,"adult",88,50.4,6115,"yuba"
"5334",2015,94107,"child",22,76.5,6075,"san francisco"
"5335",2016,91301,"adult",29,16.8,6037,"los angeles"
"5336",2014,95954,"adult",30,35.1,6007,"butte"
"5337",2014,95948,"adult",38,48.8,6007,"butte"
"5338",2009,93033,"child",172,62.59997559,6111,"ventura"
"5339",2012,92234,"adult",118,31.59999085,6065,"riverside"
"5340",2014,95945,"adult",134,87.9,6057,"nevada"
"5341",2013,95492,"child",19,26.6,6097,"sonoma"
"5342",2015,92805,"adult",177,34.4,6059,"orange"
"5343",2014,95834,"adult",106,56.1,6067,"sacramento"
"5344",2014,95833,"adult",207,70.5,6067,"sacramento"
"5345",2015,92806,"adult",130,42.5,6059,"orange"
"5346",2014,95832,"adult",84,114,6067,"sacramento"
"5347",2013,91766,"child",192,90.2,6037,"los angeles"
"5348",2014,95827,"adult",61,40.5,6067,"sacramento"
"5349",2015,95817,"adult",84,75.5,6067,"sacramento"
"5350",2015,93638,"adult",183,54.9,6039,"madera"
"5351",2014,95824,"adult",220,101.9,6067,"sacramento"
"5352",2014,90025,"child",13,21,6037,"los angeles"
"5353",2014,95823,"adult",653,127.2,6067,"sacramento"
"5354",2012,91360,"child",48,56.59997559,6111,"ventura"
"5355",2014,95819,"adult",18,14.9,6067,"sacramento"
"5356",2016,90620,"child",67,68,6059,"orange"
"5357",2012,93721,"child",14,97.79998779,6019,"fresno"
"5358",2014,95817,"adult",113,102.4,6067,"sacramento"
"5359",2015,90063,"adult",151,39.2,6037,"los angeles"
"5360",2015,95368,"child",33,82,6099,"stanislaus"
"5361",2013,95662,"child",35,53.3,6067,"sacramento"
"5362",2012,94603,"child",146,147.6999512,6001,"alameda"
"5363",2014,95816,"adult",55,46.6,6067,"sacramento"
"5364",2014,95776,"adult",61,36.1,6113,"yolo"
"5365",2012,90716,"child",50,109.5,6037,"los angeles"
"5366",2013,91601,"adult",134,43.3,6037,"los angeles"
"5367",2014,95765,"adult",38,16.1,6061,"placer"
"5368",2012,92612,"child",16,45.5,6059,"orange"
"5369",2015,95834,"adult",117,54,6067,"sacramento"
"5370",2014,95762,"adult",40,14,6017,"el dorado"
"5371",2012,92653,"child",26,43.8999939,6059,"orange"
"5372",2014,95713,"adult",16,16,6061,"placer"
"5373",2009,91748,"child",42,36.09997559,6037,"los angeles"
"5374",2014,95691,"adult",134,54.1,6113,"yolo"
"5375",2009,91722,"child",87,83.59997559,6037,"los angeles"
"5376",2015,91740,"adult",69,35.4,6037,"los angeles"
"5377",2016,92708,"child",37,36.1,6059,"orange"
"5378",2014,95682,"adult",67,35.8,6017,"el dorado"
"5379",2014,95678,"adult",109,35,6061,"placer"
"5380",2016,92886,"adult",47,11.4,6059,"orange"
"5381",2012,94131,"child",15,34.29998779,6075,"san francisco"
"5382",2009,92083,"adult",99,41.79998779,6073,"san diego"
"5383",2016,93245,"adult",119,39.8,6031,"kings"
"5384",2014,95673,"adult",55,45.4,6067,"sacramento"
"5385",2014,95667,"adult",91,33.3,6017,"el dorado"
"5386",2016,93245,"child",117,97.7,6031,"kings"
"5387",2014,95666,"adult",24,45.7,6005,"amador"
"5388",2014,95662,"adult",125,50.5,6067,"sacramento"
"5389",2014,95661,"adult",84,33.5,6061,"placer"
"5390",2013,94132,"adult",60,24.1,6075,"san francisco"
"5391",2014,95650,"adult",21,17.4,6061,"placer"
"5392",2016,92582,"child",43,74,6065,"riverside"
"5393",2016,93514,"adult",31,29.4,6027,"inyo"
"5394",2013,95823,"child",325,142.3,6067,"sacramento"
"5395",2014,95648,"adult",102,29,6061,"placer"
"5396",2014,93926,"child",18,55.6,6053,"monterey"
"5397",2014,95642,"adult",50,97.5,6005,"amador"
"5398",2016,90303,"child",88,121.3,6037,"los angeles"
"5399",2014,95630,"adult",90,16.3,6067,"sacramento"
"5400",2009,91423,"child",32,63.79998779,6037,"los angeles"
"5401",2014,94121,"adult",44,13.6,6075,"san francisco"
"5402",2014,95624,"adult",166,35.8,6067,"sacramento"
"5403",2016,92154,"adult",143,20.6,6073,"san diego"
"5404",2012,93505,"child",43,125.7999878,6029,"kern"
"5405",2015,95640,"adult",26,27.3,6005,"amador"
"5406",2016,94710,"child",16,110.9,6001,"alameda"
"5407",2014,95623,"adult",14,37.5,6017,"el dorado"
"5408",2012,92708,"child",38,35.79998779,6059,"orange"
"5409",2015,90064,"adult",41,19.5,6037,"los angeles"
"5410",2013,92660,"adult",58,20.1,6059,"orange"
"5411",2014,95621,"adult",180,57.4,6067,"sacramento"
"5412",2014,93514,"child",25,88.1,6027,"inyo"
"5413",2014,95620,"adult",45,30.4,6095,"solano"
"5414",2016,95818,"child",37,88.9,6067,"sacramento"
"5415",2009,90006,"child",172,92,6037,"los angeles"
"5416",2014,95610,"adult",152,44,6067,"sacramento"
"5417",2015,92604,"adult",30,13.3,6059,"orange"
"5418",2016,93612,"child",113,122.9,6019,"fresno"
"5419",2014,95603,"adult",54,26.6,6061,"placer"
"5420",2015,91360,"adult",55,15,6111,"ventura"
"5421",2016,92705,"adult",58,16.1,6059,"orange"
"5422",2014,95602,"adult",54,46.8,6061,"placer"
"5423",2012,93436,"child",105,77.09997559,6083,"santa barbara"
"5424",2014,95562,"adult",18,70.2,6023,"humboldt"
"5425",2013,93247,"child",59,91,6107,"tulare"
"5426",2009,92007,"adult",15,14.19999695,6073,"san diego"
"5427",2012,93614,"adult",15,16.5,6039,"madera"
"5428",2014,95531,"adult",70,38.5,6015,"del norte"
"5429",2013,90210,"child",12,29.8,6037,"los angeles"
"5430",2012,91311,"child",47,71.09997559,6037,"los angeles"
"5431",2014,95519,"adult",65,50.9,6023,"humboldt"
"5432",2014,95501,"adult",183,92.3,6023,"humboldt"
"5433",2014,95490,"adult",70,66.9,6045,"mendocino"
"5434",2014,95485,"adult",23,103.6,6033,"lake"
"5435",2013,94572,"child",32,165.4,6013,"contra costa"
"5436",2013,92602,"child",23,34.9,6059,"orange"
"5437",2014,95482,"adult",117,50.4,6045,"mendocino"
"5438",2014,95464,"adult",16,87.2,6033,"lake"
"5439",2014,90018,"child",139,107.8,6037,"los angeles"
"5440",2014,95451,"adult",34,38.5,6033,"lake"
"5441",2015,91402,"child",241,117.6,6037,"los angeles"
"5442",2013,95828,"child",181,111.3,6067,"sacramento"
"5443",2014,95448,"adult",48,33.5,6097,"sonoma"
"5444",2014,95437,"adult",64,56.1,6045,"mendocino"
"5445",2015,94061,"adult",90,34.2,6081,"san mateo"
"5446",2014,94547,"child",43,85,6013,"contra costa"
"5447",2014,95425,"adult",25,28.2,6097,"sonoma"
"5448",2013,94306,"adult",18,8.2,6085,"santa clara"
"5449",2014,95423,"adult",23,82.3,6033,"lake"
"5450",2015,95301,"child",114,103.9,6047,"merced"
"5451",2014,95407,"adult",143,49.8,6097,"sonoma"
"5452",2013,92251,"child",85,146.6,6025,"imperial"
"5453",2014,95404,"adult",122,35.9,6097,"sonoma"
"5454",2014,95403,"adult",147,42.6,6097,"sonoma"
"5455",2009,90015,"adult",48,34,6037,"los angeles"
"5456",2014,95695,"adult",139,47.5,6113,"yolo"
"5457",2014,95388,"adult",37,42,6047,"merced"
"5458",2014,95376,"adult",328,86.8,6077,"san joaquin"
"5459",2015,93241,"adult",29,24.9,6029,"kern"
"5460",2016,92345,"adult",229,39.2,6071,"san bernardino"
"5461",2014,95368,"adult",36,36,6099,"stanislaus"
"5462",2012,94582,"adult",51,21.69999695,6013,"contra costa"
"5463",2014,95367,"adult",50,29.5,6099,"stanislaus"
"5464",2009,92557,"child",105,66.79998779,6065,"riverside"
"5465",2015,90036,"adult",70,24.5,6037,"los angeles"
"5466",2016,94609,"child",51,156.6,6001,"alameda"
"5467",2014,95380,"child",151,128,6099,"stanislaus"
"5468",2014,95747,"adult",92,22.4,6061,"placer"
"5469",2012,93552,"child",113,88.09997559,6037,"los angeles"
"5470",2009,91731,"adult",101,49.19998169,6037,"los angeles"
"5471",2014,95365,"adult",26,119,6047,"merced"
"5472",2015,95111,"adult",239,62.4,6085,"santa clara"
"5473",2012,90014,"adult",66,100,6037,"los angeles"
"5474",2014,95361,"adult",92,39.8,6099,"stanislaus"
"5475",2014,95358,"adult",143,71,6099,"stanislaus"
"5476",2009,90706,"adult",285,53.09997559,6037,"los angeles"
"5477",2016,90016,"adult",234,62.9,6037,"los angeles"
"5478",2015,91306,"adult",163,45.5,6037,"los angeles"
"5479",2015,93631,"child",49,105.9,6019,"fresno"
"5480",2015,90049,"adult",33,11.2,6037,"los angeles"
"5481",2014,90031,"child",91,86.4,6037,"los angeles"
"5482",2014,95354,"adult",163,84.1,6099,"stanislaus"
"5483",2014,95350,"adult",305,82.7,6099,"stanislaus"
"5484",2016,92377,"adult",47,30.3,6071,"san bernardino"
"5485",2016,92833,"child",74,57.5,6059,"orange"
"5486",2009,94582,"child",67,76.29998779,6013,"contra costa"
"5487",2014,95341,"adult",177,82.3,6047,"merced"
"5488",2014,95340,"adult",297,119.4,6047,"merced"
"5489",2015,90029,"child",89,112.6,6037,"los angeles"
"5490",2014,95330,"adult",74,56.7,6077,"san joaquin"
"5491",2014,95304,"adult",32,26.9,6077,"san joaquin"
"5492",2013,93636,"adult",17,17.9,6039,"madera"
"5493",2013,94545,"adult",209,87.5,6001,"alameda"
"5494",2014,95252,"adult",36,33.3,6009,"calaveras"
"5495",2015,95831,"adult",103,33.4,6067,"sacramento"
"5496",2014,95249,"adult",30,132.6,6009,"calaveras"
"5497",2012,92240,"child",103,95,6065,"riverside"
"5498",2009,90005,"child",72,57.59997559,6037,"los angeles"
"5499",2015,91340,"adult",160,62.2,6037,"los angeles"
"5500",2015,96019,"adult",48,63.4,6089,"shasta"
"5501",2013,95667,"child",34,48.4,6017,"el dorado"
"5502",2014,95212,"adult",39,19.3,6077,"san joaquin"
"5503",2012,92114,"child",227,134.8999023,6073,"san diego"
"5504",2014,95446,"adult",19,42.1,6097,"sonoma"
"5505",2014,95207,"adult",207,58.3,6077,"san joaquin"
"5506",2013,91103,"child",56,80.4,6037,"los angeles"
"5507",2009,92683,"child",105,44.19998169,6059,"orange"
"5508",2014,95203,"adult",130,107.3,6077,"san joaquin"
"5509",2014,94019,"adult",38,21.6,6081,"san mateo"
"5510",2015,95610,"adult",188,57,6067,"sacramento"
"5511",2014,95148,"adult",82,25.1,6085,"santa clara"
"5512",2014,95138,"adult",35,35,6085,"santa clara"
"5513",2012,91411,"child",51,93.39996338,6037,"los angeles"
"5514",2014,95136,"adult",97,29.4,6085,"santa clara"
"5515",2016,92254,"child",19,36.4,6065,"riverside"
"5516",2014,95135,"adult",20,11.8,6085,"santa clara"
"5517",2014,95132,"adult",83,25,6085,"santa clara"
"5518",2013,91601,"child",57,85.4,6037,"los angeles"
"5519",2015,90061,"adult",164,87.1,6037,"los angeles"
"5520",2015,91405,"adult",261,68.1,6037,"los angeles"
"5521",2014,95131,"adult",45,20.5,6085,"santa clara"
"5522",2014,95130,"adult",33,28.8,6085,"santa clara"
"5523",2016,95961,"adult",63,36.4,6115,"yuba"
"5524",2013,93036,"adult",81,26.8,6111,"ventura"
"5525",2009,91740,"adult",77,40.3999939,6037,"los angeles"
"5526",2014,95127,"adult",183,41,6085,"santa clara"
"5527",2014,95126,"adult",76,27.3,6085,"santa clara"
"5528",2013,94080,"adult",210,40.7,6081,"san mateo"
"5529",2013,93110,"adult",28,23.2,6083,"santa barbara"
"5530",2014,95124,"adult",85,22.9,6085,"santa clara"
"5531",2014,95121,"adult",83,30.1,6085,"santa clara"
"5532",2014,91355,"adult",49,17.7,6037,"los angeles"
"5533",2014,95116,"adult",226,61.2,6085,"santa clara"
"5534",2014,95110,"adult",50,33.8,6085,"santa clara"
"5535",2013,94595,"adult",38,18.7,6013,"contra costa"
"5536",2014,95070,"adult",22,8.5,6085,"santa clara"
"5537",2015,94603,"child",247,264.6,6001,"alameda"
"5538",2014,95066,"adult",20,18.3,6087,"santa cruz"
"5539",2016,90031,"adult",107,34.9,6037,"los angeles"
"5540",2014,92675,"child",30,36,6059,"orange"
"5541",2014,95453,"adult",41,44.4,6033,"lake"
"5542",2015,94121,"adult",55,16.6,6075,"san francisco"
"5543",2012,93247,"adult",35,31.59999085,6107,"tulare"
"5544",2013,94551,"adult",78,33.2,6001,"alameda"
"5545",2014,95060,"adult",114,32.2,6087,"santa cruz"
"5546",2015,93434,"child",24,103.4,6083,"santa barbara"
"5547",2014,95050,"adult",77,24.6,6085,"santa clara"
"5548",2015,93561,"adult",135,50.9,6029,"kern"
"5549",2014,91601,"child",68,99.7,6037,"los angeles"
"5550",2009,93543,"child",34,90.19995117,6037,"los angeles"
"5551",2016,90292,"adult",50,27,6037,"los angeles"
"5552",2014,95046,"adult",12,24.7,6085,"santa clara"
"5553",2014,95037,"adult",85,24,6085,"santa clara"
"5554",2016,91107,"adult",30,11.7,6037,"los angeles"
"5555",2009,93013,"child",18,47.3999939,6083,"santa barbara"
"5556",2009,91362,"child",27,27.8999939,6111,"ventura"
"5557",2014,95032,"adult",21,11.3,6085,"santa clara"
"5558",2016,90018,"adult",219,53.9,6037,"los angeles"
"5559",2013,94531,"child",149,129.3,6013,"contra costa"
"5560",2009,92701,"child",146,57.8999939,6059,"orange"
"5561",2014,95020,"adult",214,48.2,6085,"santa clara"
"5562",2014,93640,"child",63,139.2,6019,"fresno"
"5563",2016,95640,"adult",27,30.1,6005,"amador"
"5564",2014,95012,"adult",36,54.4,6053,"monterey"
"5565",2015,94043,"adult",22,10.3,6085,"santa clara"
"5566",2014,95010,"adult",34,44.5,6087,"santa cruz"
"5567",2014,95005,"adult",13,24.7,6087,"santa cruz"
"5568",2013,95033,"adult",16,17.8,6087,"santa cruz"
"5569",2015,92116,"adult",75,26.2,6073,"san diego"
"5570",2013,94803,"child",59,122.2,6013,"contra costa"
"5571",2016,95485,"adult",16,88.1,6033,"lake"
"5572",2014,95003,"adult",27,15.9,6087,"santa cruz"
"5573",2013,95350,"child",125,108.8,6099,"stanislaus"
"5574",2009,91321,"adult",54,20.5,6037,"los angeles"
"5575",2013,95658,"adult",15,30,6061,"placer"
"5576",2014,94960,"adult",16,14.1,6041,"marin"
"5577",2012,91910,"adult",220,37.59997559,6073,"san diego"
"5578",2014,94954,"adult",102,33.9,6097,"sonoma"
"5579",2014,94941,"adult",36,16.1,6041,"marin"
"5580",2014,94931,"adult",14,23.4,6097,"sonoma"
"5581",2014,94904,"adult",12,10.1,6041,"marin"
"5582",2014,94903,"adult",55,22.8,6041,"marin"
"5583",2014,92311,"adult",263,113,6071,"san bernardino"
"5584",2012,93930,"adult",21,20.5,6053,"monterey"
"5585",2016,90017,"adult",110,56.3,6037,"los angeles"
"5586",2014,94901,"adult",67,20.5,6041,"marin"
"5587",2012,96022,"child",13,35.69998169,6089,"shasta"
"5588",2014,94805,"adult",53,48.1,6013,"contra costa"
"5589",2014,95316,"adult",24,52.8,6099,"stanislaus"
"5590",2014,94804,"adult",329,109.9,6013,"contra costa"
"5591",2014,94803,"adult",115,59.1,6013,"contra costa"
"5592",2014,94710,"adult",33,53.6,6001,"alameda"
"5593",2014,94705,"adult",21,21.4,6001,"alameda"
"5594",2014,94704,"adult",47,45.7,6001,"alameda"
"5595",2015,93060,"child",72,74.1,6111,"ventura"
"5596",2016,92833,"adult",88,21,6059,"orange"
"5597",2014,93906,"adult",255,60.8,6053,"monterey"
"5598",2016,90713,"adult",35,17.4,6037,"los angeles"
"5599",2014,94703,"adult",90,53.2,6001,"alameda"
"5600",2009,93111,"adult",36,26.8999939,6083,"santa barbara"
"5601",2014,94702,"adult",69,51.2,6001,"alameda"
"5602",2016,92655,"child",15,90.1,6059,"orange"
"5603",2014,94621,"adult",297,143.2,6001,"alameda"
"5604",2016,95965,"child",33,65,6007,"butte"
"5605",2015,93219,"child",33,76.3,6107,"tulare"
"5606",2013,95139,"adult",16,35.9,6085,"santa clara"
"5607",2015,95322,"adult",45,60.6,6047,"merced"
"5608",2015,94503,"adult",75,50.7,6055,"napa"
"5609",2009,90810,"child",131,106,6037,"los angeles"
"5610",2016,95372,"adult",13,93,6109,"tuolumne"
"5611",2016,94531,"adult",223,67.5,6013,"contra costa"
"5612",2014,94619,"adult",104,62.3,6001,"alameda"
"5613",2015,96097,"adult",51,78.4,6093,"siskiyou"
"5614",2012,94086,"child",45,44.19998169,6085,"santa clara"
"5615",2014,94612,"adult",132,87.9,6001,"alameda"
"5616",2014,95117,"adult",62,26.5,6085,"santa clara"
"5617",2014,94609,"adult",127,70.4,6001,"alameda"
"5618",2014,94605,"adult",369,114,6001,"alameda"
"5619",2012,94541,"child",195,122.6999512,6001,"alameda"
"5620",2014,94603,"adult",356,160.7,6001,"alameda"
"5621",2015,95032,"child",18,36,6085,"santa clara"
"5622",2009,92509,"child",161,69.5,6065,"riverside"
"5623",2014,92236,"adult",103,37.6,6065,"riverside"
"5624",2014,94602,"adult",103,43.7,6001,"alameda"
"5625",2009,90806,"child",144,92.79998779,6037,"los angeles"
"5626",2014,92649,"adult",52,18.4,6059,"orange"
"5627",2014,94601,"adult",336,86.7,6001,"alameda"
"5628",2016,93454,"adult",143,53,6083,"santa barbara"
"5629",2016,95519,"adult",63,51.1,6023,"humboldt"
"5630",2014,91945,"adult",98,53.3,6073,"san diego"
"5631",2014,94598,"adult",34,15.8,6013,"contra costa"
"5632",2015,92845,"child",14,44.9,6059,"orange"
"5633",2015,91750,"child",29,46.7,6037,"los angeles"
"5634",2012,95037,"child",53,42.3999939,6085,"santa clara"
"5635",2014,94590,"adult",417,153,6095,"solano"
"5636",2014,95128,"adult",95,37,6085,"santa clara"
"5637",2009,95240,"child",70,50.8999939,6077,"san joaquin"
"5638",2009,91915,"child",28,53.09997559,6073,"san diego"
"5639",2014,94591,"adult",304,74.8,6095,"solano"
"5640",2014,94582,"adult",34,11.2,6013,"contra costa"
"5641",2009,92563,"adult",94,24.09999085,6065,"riverside"
"5642",2014,94577,"adult",220,60.6,6001,"alameda"
"5643",2016,95126,"child",28,41.7,6085,"santa clara"
"5644",2012,94521,"child",45,51.09997559,6013,"contra costa"
"5645",2014,94571,"adult",29,50.2,6095,"solano"
"5646",2016,94564,"adult",34,21,6013,"contra costa"
"5647",2014,94564,"adult",48,31.5,6013,"contra costa"
"5648",2014,94561,"adult",154,56.2,6013,"contra costa"
"5649",2012,95207,"adult",229,66.59997559,6077,"san joaquin"
"5650",2016,92562,"adult",127,27.8,6065,"riverside"
"5651",2009,92118,"adult",22,14.09999847,6073,"san diego"
"5652",2014,94560,"adult",169,54.3,6001,"alameda"
"5653",2014,92317,"adult",14,47.9,6071,"san bernardino"
"5654",2014,94559,"adult",132,62.6,6055,"napa"
"5655",2016,93035,"adult",52,25.6,6111,"ventura"
"5656",2015,90040,"adult",33,36.2,6037,"los angeles"
"5657",2014,94558,"adult",191,37.8,6055,"napa"
"5658",2014,92679,"adult",30,14,6059,"orange"
"5659",2014,92801,"adult",167,38,6059,"orange"
"5660",2014,94556,"adult",15,11.5,6013,"contra costa"
"5661",2012,92311,"adult",260,111.6999512,6071,"san bernardino"
"5662",2014,96035,"adult",23,88.9,6103,"tehama"
"5663",2014,94552,"adult",17,16.9,6001,"alameda"
"5664",2014,94551,"adult",53,20.4,6001,"alameda"
"5665",2014,94550,"adult",69,19.3,6001,"alameda"
"5666",2014,94549,"adult",43,21.6,6013,"contra costa"
"5667",2015,95864,"child",39,82.9,6067,"sacramento"
"5668",2014,94545,"adult",200,85.9,6001,"alameda"
"5669",2016,92107,"child",14,40.1,6073,"san diego"
"5670",2013,94582,"child",60,43.8,6013,"contra costa"
"5671",2014,94544,"adult",399,73.9,6001,"alameda"
"5672",2014,94542,"adult",37,34.5,6001,"alameda"
"5673",2014,94541,"adult",397,86.3,6001,"alameda"
"5674",2014,94538,"adult",164,35.7,6001,"alameda"
"5675",2014,93203,"child",48,61.7,6029,"kern"
"5676",2012,91739,"child",37,35.5,6071,"san bernardino"
"5677",2009,94571,"adult",23,31.59999085,6095,"solano"
"5678",2014,94536,"adult",204,37.4,6001,"alameda"
"5679",2013,95448,"child",16,47.9,6097,"sonoma"
"5680",2012,93241,"child",43,65.19995117,6029,"kern"
"5681",2013,92562,"adult",113,24.7,6065,"riverside"
"5682",2015,92201,"adult",194,44.3,6065,"riverside"
"5683",2014,94530,"adult",46,23.2,6013,"contra costa"
"5684",2012,92236,"child",102,64.39996338,6065,"riverside"
"5685",2012,91910,"child",169,92.79998779,6073,"san diego"
"5686",2014,95380,"adult",212,72.5,6099,"stanislaus"
"5687",2016,92344,"adult",30,19,6071,"san bernardino"
"5688",2014,94521,"adult",140,41.4,6013,"contra costa"
"5689",2016,94115,"child",39,93.2,6075,"san francisco"
"5690",2013,94303,"adult",141,41.6,6085,"santa clara"
"5691",2014,94513,"adult",144,34.4,6013,"contra costa"
"5692",2015,94108,"adult",22,12.9,6075,"san francisco"
"5693",2009,95901,"child",70,74.5,6115,"yuba"
"5694",2014,94507,"adult",15,14.8,6013,"contra costa"
"5695",2014,94506,"adult",25,15.4,6013,"contra costa"
"5696",2015,90293,"adult",18,16.6,6037,"los angeles"
"5697",2016,96130,"child",21,57.3,6035,"lassen"
"5698",2014,94505,"adult",27,30,6013,"contra costa"
"5699",2009,94523,"child",38,55.69998169,6013,"contra costa"
"5700",2015,92883,"adult",44,20.2,6065,"riverside"
"5701",2014,94404,"adult",38,14.3,6081,"san mateo"
"5702",2013,90660,"adult",186,39.5,6037,"los angeles"
"5703",2014,93012,"adult",51,18.5,6111,"ventura"
"5704",2014,94306,"adult",12,5.8,6085,"santa clara"
"5705",2014,94134,"adult",136,38.5,6075,"san francisco"
"5706",2015,95121,"adult",108,36.6,6085,"santa clara"
"5707",2014,92115,"child",135,108.7,6073,"san diego"
"5708",2015,92111,"adult",94,23,6073,"san diego"
"5709",2009,91306,"child",79,60.09997559,6037,"los angeles"
"5710",2014,94132,"adult",65,27.6,6075,"san francisco"
"5711",2012,92582,"child",39,70.39996338,6065,"riverside"
"5712",2015,92395,"adult",289,93.9,6071,"san bernardino"
"5713",2012,95632,"child",49,55.8999939,6067,"sacramento"
"5714",2014,93240,"adult",36,80.5,6029,"kern"
"5715",2014,94131,"adult",27,10.4,6075,"san francisco"
"5716",2016,92844,"adult",34,18.5,6059,"orange"
"5717",2015,92648,"child",39,49.7,6059,"orange"
"5718",2012,93555,"child",35,41.5,6029,"kern"
"5719",2009,93543,"adult",58,70,6037,"los angeles"
"5720",2015,95726,"adult",31,56.3,6017,"el dorado"
"5721",2014,94117,"adult",85,27.6,6075,"san francisco"
"5722",2009,92808,"child",22,35.59997559,6059,"orange"
"5723",2009,90220,"adult",266,83.39996338,6037,"los angeles"
"5724",2014,94122,"adult",69,15,6075,"san francisco"
"5725",2016,91741,"child",32,62.9,6037,"los angeles"
"5726",2012,91702,"adult",181,41.5,6037,"los angeles"
"5727",2014,94112,"adult",194,30.4,6075,"san francisco"
"5728",2014,94111,"adult",14,29,6075,"san francisco"
"5729",2014,94526,"adult",24,13.7,6013,"contra costa"
"5730",2016,90025,"child",16,25.7,6037,"los angeles"
