Year,ZIP code,Age Group,Number of Visits,Age-adjusted rate,County Fips code,County
2015,93720,All Ages,210,50.3,6019,Fresno
2015,93721,18+,33,65.3,6019,Fresno
2015,93721,All Ages,40,64.8,6019,Fresno
2015,93722,0-17,435,183.2,6019,Fresno
2015,93722,18+,261,47.7,6019,Fresno
2015,93722,All Ages,696,82.6,6019,Fresno
2015,93723,0-17,38,137,6019,Fresno
2015,93723,18+,29,46.2,6019,Fresno
2015,93723,All Ages,67,69.6,6019,Fresno
2015,93725,0-17,163,188.1,6019,Fresno
2015,93725,18+,94,56.8,6019,Fresno
2015,93725,All Ages,257,90.6,6019,Fresno
2015,93726,0-17,253,224.6,6019,Fresno
2015,93726,18+,208,77.4,6019,Fresno
2015,93726,All Ages,461,115.3,6019,Fresno
2015,93727,0-17,338,146.5,6019,Fresno
2015,93727,18+,226,43.4,6019,Fresno
2015,93727,All Ages,564,70,6019,Fresno
2015,93728,0-17,93,230.9,6019,Fresno
2015,93728,18+,93,79.2,6019,Fresno
2015,93728,All Ages,186,118.3,6019,Fresno
2015,93730,All Ages,19,15,6019,Fresno
2015,93737,0-17,12,65.7,6019,Fresno
2015,93737,All Ages,22,33.5,6019,Fresno
2015,93901,0-17,63,96.9,6053,Monterey
2015,93901,18+,145,72.9,6053,Monterey
2015,93901,All Ages,208,79.1,6053,Monterey
2015,93905,0-17,268,119.2,6053,Monterey
2015,93905,18+,231,65.2,6053,Monterey
2015,93905,All Ages,499,79.1,6053,Monterey
2015,93906,0-17,180,102.1,6053,Monterey
2015,93906,18+,235,55.4,6053,Monterey
2015,93906,All Ages,415,67.4,6053,Monterey
2015,93907,0-17,51,98.5,6053,Monterey
2015,93907,18+,65,39.5,6053,Monterey
2015,93907,All Ages,116,54.7,6053,Monterey
2015,93908,18+,17,12.6,6053,Monterey
2015,93908,All Ages,22,12.6,6053,Monterey
2015,93926,0-17,31,102.8,6053,Monterey
2015,93926,18+,28,45,6053,Monterey
2015,93926,All Ages,59,59.9,6053,Monterey
2015,93927,0-17,64,98.3,6053,Monterey
2015,93927,18+,30,28.9,6053,Monterey
2015,93927,All Ages,94,46.7,6053,Monterey
2015,93930,0-17,31,55.9,6053,Monterey
2015,93930,18+,24,22.5,6053,Monterey
2015,93930,All Ages,55,31.1,6053,Monterey
2015,93933,0-17,57,112.5,6053,Monterey
2015,93933,18+,67,36.7,6053,Monterey
2015,93933,All Ages,124,56.2,6053,Monterey
2015,93940,0-17,29,59.8,6053,Monterey
2015,93940,18+,57,21,6053,Monterey
2015,93940,All Ages,86,31,6053,Monterey
2015,93950,18+,35,34.2,6053,Monterey
2015,93950,All Ages,42,32.9,6053,Monterey
2015,93955,0-17,57,62.6,6053,Monterey
2015,93955,18+,120,46,6053,Monterey
2015,93955,All Ages,177,50.3,6053,Monterey
2015,93960,0-17,42,73.6,6053,Monterey
2015,93960,18+,50,25.2,6053,Monterey
2015,93960,All Ages,92,37.7,6053,Monterey
2015,94002,18+,31,14.3,6081,San Mateo
2015,94002,All Ages,38,14,6081,San Mateo
2015,94010,0-17,17,17.5,6081,San Mateo
2015,94010,18+,55,17.3,6081,San Mateo
2015,94010,All Ages,72,17.4,6081,San Mateo
2015,94014,0-17,75,76,6081,San Mateo
2015,94014,18+,198,49.8,6081,San Mateo
2015,94014,All Ages,273,56.5,6081,San Mateo
2015,94015,0-17,60,54.9,6081,San Mateo
2015,94015,18+,231,46.1,6081,San Mateo
2015,94015,All Ages,291,48.4,6081,San Mateo
2015,94019,0-17,30,62,6081,San Mateo
2015,94019,18+,38,22.9,6081,San Mateo
2015,94019,All Ages,68,33,6081,San Mateo
2015,94022,All Ages,15,7.3,6085,Santa Clara
2015,94024,All Ages,15,7,6085,Santa Clara
2015,94025,0-17,46,42.6,6081,San Mateo
2015,94025,18+,62,19.6,6081,San Mateo
2015,94025,All Ages,108,25.5,6081,San Mateo
2015,94030,0-17,15,36,6081,San Mateo
2015,94030,18+,57,30.8,6081,San Mateo
2015,94030,All Ages,72,32.2,6081,San Mateo
2015,94038,All Ages,15,63.3,6081,San Mateo
2015,94040,0-17,15,19.8,6085,Santa Clara
2015,94040,18+,50,19,6085,Santa Clara
2015,94040,All Ages,65,19.2,6085,Santa Clara
2015,94041,18+,20,14.1,6085,Santa Clara
2015,94041,All Ages,28,16.9,6085,Santa Clara
2015,94043,18+,22,10.3,6085,Santa Clara
2015,94043,All Ages,28,9.7,6085,Santa Clara
2015,94044,0-17,48,63.1,6081,San Mateo
2015,94044,18+,110,35.1,6081,San Mateo
2015,94044,All Ages,158,42.3,6081,San Mateo
2015,94061,0-17,60,70.1,6081,San Mateo
2015,94061,18+,90,34.2,6081,San Mateo
2015,94061,All Ages,150,43.5,6081,San Mateo
2015,94062,0-17,18,24.7,6081,San Mateo
2015,94062,18+,30,11.9,6081,San Mateo
2015,94062,All Ages,48,15.2,6081,San Mateo
2015,94063,0-17,93,108.6,6081,San Mateo
2015,94063,18+,159,69.6,6081,San Mateo
2015,94063,All Ages,252,79.7,6081,San Mateo
2015,94066,0-17,56,63.2,6081,San Mateo
2015,94066,18+,156,45.7,6081,San Mateo
2015,94066,All Ages,212,50.2,6081,San Mateo
2015,94070,18+,37,16.1,6081,San Mateo
2015,94070,All Ages,48,16,6081,San Mateo
2015,94080,0-17,118,87.2,6081,San Mateo
2015,94080,18+,244,47.5,6081,San Mateo
2015,94080,All Ages,362,57.8,6081,San Mateo
2015,94085,0-17,22,39.8,6085,Santa Clara
2015,94085,18+,35,21.9,6085,Santa Clara
2015,94085,All Ages,57,26.5,6085,Santa Clara
2015,94086,0-17,34,33,6085,Santa Clara
2015,94086,18+,48,14.1,6085,Santa Clara
2015,94086,All Ages,82,19,6085,Santa Clara
2015,94087,0-17,27,18.4,6085,Santa Clara
2015,94087,18+,34,8.6,6085,Santa Clara
2015,94087,All Ages,61,11.1,6085,Santa Clara
2015,94089,0-17,17,32.6,6085,Santa Clara
2015,94089,18+,46,30,6085,Santa Clara
2015,94089,All Ages,63,30.7,6085,Santa Clara
2015,94102,0-17,30,103.3,6075,San Francisco
2015,94102,18+,259,82.4,6075,San Francisco
2015,94102,All Ages,289,87.8,6075,San Francisco
2015,94103,0-17,24,77,6075,San Francisco
2015,94103,18+,202,71.8,6075,San Francisco
2015,94103,All Ages,226,73.2,6075,San Francisco
2015,94105,All Ages,13,39.5,6075,San Francisco
2015,94107,0-17,22,76.5,6075,San Francisco
2015,94107,18+,57,32.3,6075,San Francisco
2015,94107,All Ages,79,43.7,6075,San Francisco
2015,94108,18+,22,12.9,6075,San Francisco
2015,94108,All Ages,31,30.4,6075,San Francisco
2015,94109,0-17,29,78.2,6075,San Francisco
2015,94109,18+,143,27.6,6075,San Francisco
2015,94109,All Ages,172,40.7,6075,San Francisco
2015,94110,0-17,84,76.7,6075,San Francisco
2015,94110,18+,253,47.2,6075,San Francisco
2015,94110,All Ages,337,54.8,6075,San Francisco
2015,94111,All Ages,12,45.8,6075,San Francisco
2015,94112,0-17,118,81.7,6075,San Francisco
2015,94112,18+,206,31.7,6075,San Francisco
2015,94112,All Ages,324,44.6,6075,San Francisco
2015,94114,18+,53,18.4,6075,San Francisco
2015,94114,All Ages,60,17.5,6075,San Francisco
2015,94115,0-17,33,84.9,6075,San Francisco
2015,94115,18+,112,39.8,6075,San Francisco
2015,94115,All Ages,145,51.4,6075,San Francisco
2015,94116,0-17,45,63.3,6075,San Francisco
2015,94116,18+,62,16.1,6075,San Francisco
2015,94116,All Ages,107,28.3,6075,San Francisco
2015,94117,0-17,32,87.6,6075,San Francisco
2015,94117,18+,97,30.3,6075,San Francisco
2015,94117,All Ages,129,45.1,6075,San Francisco
2015,94118,0-17,28,46.8,6075,San Francisco
2015,94118,18+,22,6.1,6075,San Francisco
2015,94118,All Ages,50,16.6,6075,San Francisco
2015,94121,0-17,32,51.2,6075,San Francisco
2015,94121,18+,55,16.6,6075,San Francisco
2015,94121,All Ages,87,25.5,6075,San Francisco
2015,94122,0-17,42,52.2,6075,San Francisco
2015,94122,18+,59,12.7,6075,San Francisco
2015,94122,All Ages,101,22.9,6075,San Francisco
2015,94123,18+,17,9.1,6075,San Francisco
2015,94123,All Ages,24,13,6075,San Francisco
2015,94124,0-17,128,143.7,6075,San Francisco
2015,94124,18+,242,82.9,6075,San Francisco
2015,94124,All Ages,370,98.6,6075,San Francisco
2015,94127,0-17,12,33.9,6075,San Francisco
2015,94127,18+,19,9.7,6075,San Francisco
2015,94127,All Ages,31,16,6075,San Francisco
2015,94130,18+,12,64.9,6075,San Francisco
2015,94130,All Ages,16,70.6,6075,San Francisco
2015,94131,0-17,19,41.7,6075,San Francisco
2015,94131,18+,36,16.6,6075,San Francisco
2015,94131,All Ages,55,23.1,6075,San Francisco
2015,94132,0-17,24,65.3,6075,San Francisco
2015,94132,18+,46,20,6075,San Francisco
2015,94132,All Ages,70,31.7,6075,San Francisco
2015,94133,0-17,15,56.3,6075,San Francisco
2015,94133,18+,69,26.7,6075,San Francisco
2015,94133,All Ages,84,34.4,6075,San Francisco
2015,94134,0-17,87,109.4,6075,San Francisco
2015,94134,18+,114,32.8,6075,San Francisco
2015,94134,All Ages,201,52.5,6075,San Francisco
2015,94303,0-17,117,89.5,6085,Santa Clara
2015,94303,18+,165,47.6,6085,Santa Clara
2015,94303,All Ages,282,58.4,6085,Santa Clara
2015,94306,18+,24,9.9,6085,Santa Clara
2015,94306,All Ages,31,10.6,6085,Santa Clara
2015,94401,0-17,63,81.2,6081,San Mateo
2015,94401,18+,101,37.9,6081,San Mateo
2015,94401,All Ages,164,49,6081,San Mateo
2015,94402,0-17,15,34,6081,San Mateo
2015,94402,18+,42,32.4,6081,San Mateo
2015,94402,All Ages,57,32.8,6081,San Mateo
2015,94403,0-17,40,43.9,6081,San Mateo
2015,94403,18+,100,31,6081,San Mateo
2015,94403,All Ages,140,34.3,6081,San Mateo
2015,94404,0-17,17,21.1,6081,San Mateo
2015,94404,18+,41,16.7,6081,San Mateo
2015,94404,All Ages,58,17.8,6081,San Mateo
2015,94501,0-17,110,91.8,6001,Alameda
2015,94501,18+,208,43.3,6001,Alameda
2015,94501,All Ages,318,55.8,6001,Alameda
2015,94502,0-17,16,56.5,6001,Alameda
2015,94502,18+,17,21.1,6001,Alameda
2015,94502,All Ages,33,30.2,6001,Alameda
2015,94503,0-17,49,87.6,6055,Napa
2015,94503,18+,75,50.7,6055,Napa
2015,94503,All Ages,124,60.2,6055,Napa
2015,94505,0-17,12,35.3,6013,Contra Costa
2015,94505,18+,27,27.6,6013,Contra Costa
2015,94505,All Ages,39,29.6,6013,Contra Costa
2015,94506,0-17,16,29.7,6013,Contra Costa
2015,94506,18+,18,11.7,6013,Contra Costa
2015,94506,All Ages,34,16.4,6013,Contra Costa
2015,94507,18+,18,17.6,6013,Contra Costa
2015,94507,All Ages,24,18.8,6013,Contra Costa
2015,94509,0-17,328,203.1,6013,Contra Costa
2015,94509,18+,641,137.4,6013,Contra Costa
2015,94509,All Ages,969,154.3,6013,Contra Costa
2015,94510,0-17,37,64.6,6095,Solano
2015,94510,18+,86,41.9,6095,Solano
2015,94510,All Ages,123,47.8,6095,Solano
2015,94511,18+,20,145.7,6013,Contra Costa
2015,94511,All Ages,22,125.7,6013,Contra Costa
2015,94513,0-17,131,78.1,6013,Contra Costa
2015,94513,18+,157,36.8,6013,Contra Costa
2015,94513,All Ages,288,47.5,6013,Contra Costa
2015,94515,18+,15,29.1,6055,Napa
2015,94515,All Ages,22,34,6055,Napa
2015,94517,0-17,14,61.7,6013,Contra Costa
2015,94517,18+,32,35.6,6013,Contra Costa
2015,94517,All Ages,46,42.3,6013,Contra Costa
2015,94518,0-17,29,51.4,6013,Contra Costa
2015,94518,18+,72,33.3,6013,Contra Costa
2015,94518,All Ages,101,38,6013,Contra Costa
2015,94519,0-17,27,62.7,6013,Contra Costa
2015,94519,18+,76,48.2,6013,Contra Costa
2015,94519,All Ages,103,52,6013,Contra Costa
2015,94520,0-17,105,98,6013,Contra Costa
2015,94520,18+,279,96,6013,Contra Costa
2015,94520,All Ages,384,96.5,6013,Contra Costa
2015,94521,0-17,45,54.9,6013,Contra Costa
2015,94521,18+,120,35.4,6013,Contra Costa
2015,94521,All Ages,165,40.4,6013,Contra Costa
2015,94523,0-17,27,41.7,6013,Contra Costa
2015,94523,18+,63,21.6,6013,Contra Costa
2015,94523,All Ages,90,26.8,6013,Contra Costa
2015,94526,0-17,23,30.9,6013,Contra Costa
2015,94526,18+,44,15.6,6013,Contra Costa
2015,94526,All Ages,67,19.5,6013,Contra Costa
2015,94530,0-17,19,42.6,6013,Contra Costa
2015,94530,18+,45,22.1,6013,Contra Costa
2015,94530,All Ages,64,27.3,6013,Contra Costa
2015,94531,0-17,141,128,6013,Contra Costa
2015,94531,18+,221,70.6,6013,Contra Costa
2015,94531,All Ages,362,85.4,6013,Contra Costa
2015,94533,0-17,241,130.7,6095,Solano
2015,94533,18+,505,94,6095,Solano
2015,94533,All Ages,746,103.4,6095,Solano
2015,94534,0-17,54,62,6095,Solano
2015,94534,18+,101,34.5,6095,Solano
2015,94534,All Ages,155,41.6,6095,Solano
2015,94536,0-17,87,46.5,6001,Alameda
2015,94536,18+,193,35.2,6001,Alameda
2015,94536,All Ages,280,38.1,6001,Alameda
2015,94538,0-17,126,85.5,6001,Alameda
2015,94538,18+,178,37.7,6001,Alameda
2015,94538,All Ages,304,50,6001,Alameda
2015,94539,0-17,29,24.9,6001,Alameda
2015,94539,18+,65,17.9,6001,Alameda
2015,94539,All Ages,94,19.7,6001,Alameda
2015,94541,0-17,202,123.4,6001,Alameda
2015,94541,18+,353,73.8,6001,Alameda
2015,94541,All Ages,555,86.6,6001,Alameda
2015,94542,0-17,16,16.5,6001,Alameda
2015,94542,18+,46,13.9,6001,Alameda
2015,94542,All Ages,62,14.6,6001,Alameda
2015,94544,0-17,256,125.6,6001,Alameda
2015,94544,18+,490,90.1,6001,Alameda
2015,94544,All Ages,746,99.2,6001,Alameda
2015,94545,0-17,82,112.4,6001,Alameda
2015,94545,18+,179,72.9,6001,Alameda
2015,94545,All Ages,261,83.1,6001,Alameda
2015,94546,0-17,50,56.6,6001,Alameda
2015,94546,18+,162,46.9,6001,Alameda
2015,94546,All Ages,212,49.4,6001,Alameda
2015,94547,0-17,40,78.2,6013,Contra Costa
2015,94547,18+,62,34.1,6013,Contra Costa
2015,94547,All Ages,102,45.5,6013,Contra Costa
2015,94549,0-17,22,35.3,6013,Contra Costa
2015,94549,18+,47,29.4,6013,Contra Costa
2015,94549,All Ages,69,30.9,6013,Contra Costa
2015,94550,0-17,45,40.3,6001,Alameda
2015,94550,18+,82,23.9,6001,Alameda
2015,94550,All Ages,127,28.1,6001,Alameda
2015,94551,0-17,28,29.3,6001,Alameda
2015,94551,18+,58,19.8,6001,Alameda
2015,94551,All Ages,86,22.3,6001,Alameda
2015,94552,18+,15,16.3,6001,Alameda
2015,94552,All Ages,24,20,6001,Alameda
2015,94553,0-17,46,50.5,6013,Contra Costa
2015,94553,18+,160,42,6013,Contra Costa
2015,94553,All Ages,206,44.2,6013,Contra Costa
2015,94555,0-17,58,56.4,6001,Alameda
2015,94555,18+,84,36.5,6001,Alameda
2015,94555,All Ages,142,41.6,6001,Alameda
2015,94556,All Ages,14,8.5,6013,Contra Costa
2015,94558,0-17,91,63.3,6055,Napa
2015,94558,18+,189,34.7,6055,Napa
2015,94558,All Ages,280,42.1,6055,Napa
2015,94559,0-17,35,54.4,6055,Napa
2015,94559,18+,69,34,6055,Napa
2015,94559,All Ages,104,39.3,6055,Napa
2015,94560,0-17,89,82.3,6001,Alameda
2015,94560,18+,179,59.7,6001,Alameda
2015,94560,All Ages,268,65.5,6001,Alameda
2015,94561,0-17,92,85.1,6013,Contra Costa
2015,94561,18+,162,56.7,6013,Contra Costa
2015,94561,All Ages,254,64,6013,Contra Costa
2015,94563,All Ages,16,9.1,6013,Contra Costa
2015,94564,0-17,23,69.1,6013,Contra Costa
2015,94564,18+,57,37.5,6013,Contra Costa
2015,94564,All Ages,80,45.7,6013,Contra Costa
2015,94565,0-17,358,146.4,6013,Contra Costa
2015,94565,18+,687,107.3,6013,Contra Costa
2015,94565,All Ages,1045,117.4,6013,Contra Costa
2015,94566,0-17,27,27,6001,Alameda
2015,94566,18+,57,18,6001,Alameda
2015,94566,All Ages,84,20.3,6001,Alameda
2015,94568,0-17,65,45.3,6001,Alameda
2015,94568,18+,82,20.5,6001,Alameda
2015,94568,All Ages,147,26.9,6001,Alameda
2015,94571,18+,38,56.6,6095,Solano
2015,94571,All Ages,44,54.3,6095,Solano
2015,94572,18+,52,203.3,6013,Contra Costa
2015,94572,All Ages,69,212.8,6013,Contra Costa
2015,94577,0-17,125,115.6,6001,Alameda
2015,94577,18+,202,52.6,6001,Alameda
2015,94577,All Ages,327,68.9,6001,Alameda
2015,94578,0-17,105,109.2,6001,Alameda
2015,94578,18+,212,71.6,6001,Alameda
2015,94578,All Ages,317,81.3,6001,Alameda
2015,94579,0-17,34,78.4,6001,Alameda
2015,94579,18+,88,48.2,6001,Alameda
2015,94579,All Ages,122,56,6001,Alameda
2015,94580,0-17,63,101.7,6001,Alameda
2015,94580,18+,126,63.6,6001,Alameda
2015,94580,All Ages,189,73.4,6001,Alameda
2015,94582,0-17,38,27.2,6013,Contra Costa
2015,94582,18+,47,19.6,6013,Contra Costa
2015,94582,All Ages,85,21.5,6013,Contra Costa
2015,94583,0-17,29,32.7,6013,Contra Costa
2015,94583,18+,64,27.1,6013,Contra Costa
2015,94583,All Ages,93,28.5,6013,Contra Costa
2015,94585,0-17,95,132.8,6095,Solano
2015,94585,18+,161,80.7,6095,Solano
2015,94585,All Ages,256,94.2,6095,Solano
2015,94587,0-17,126,79.3,6001,Alameda
2015,94587,18+,239,46.8,6001,Alameda
2015,94587,All Ages,365,55.2,6001,Alameda
2015,94590,0-17,163,207.4,6095,Solano
2015,94590,18+,362,145.4,6095,Solano
2015,94590,All Ages,525,161.4,6095,Solano
2015,94591,0-17,164,86.1,6095,Solano
2015,94591,18+,295,44,6095,Solano
2015,94591,All Ages,459,54.9,6095,Solano
2015,94595,18+,34,20.5,6013,Contra Costa
2015,94595,All Ages,41,26.1,6013,Contra Costa
2015,94596,0-17,13,42.4,6013,Contra Costa
2015,94596,18+,46,29,6013,Contra Costa
2015,94596,All Ages,59,32.5,6013,Contra Costa
2015,94597,18+,36,20.2,6013,Contra Costa
2015,94597,All Ages,46,21.5,6013,Contra Costa
2015,94598,18+,42,22.7,6013,Contra Costa
2015,94598,All Ages,53,22.6,6013,Contra Costa
2015,94601,0-17,226,159.1,6001,Alameda
2015,94601,18+,389,97.8,6001,Alameda
2015,94601,All Ages,615,113.6,6001,Alameda
2015,94602,0-17,61,94.2,6001,Alameda
2015,94602,18+,118,53.7,6001,Alameda
2015,94602,All Ages,179,64.2,6001,Alameda
2015,94603,0-17,247,264.6,6001,Alameda
2015,94603,18+,364,167.5,6001,Alameda
2015,94603,All Ages,611,192.5,6001,Alameda
2015,94605,0-17,211,215.9,6001,Alameda
2015,94605,18+,432,136.8,6001,Alameda
2015,94605,All Ages,643,157.2,6001,Alameda
2015,94606,0-17,123,171.9,6001,Alameda
2015,94606,18+,184,63.6,6001,Alameda
2015,94606,All Ages,307,91.5,6001,Alameda
2015,94607,0-17,83,165,6001,Alameda
2015,94607,18+,240,114.6,6001,Alameda
2015,94607,All Ages,323,127.6,6001,Alameda
2015,94608,0-17,80,169.2,6001,Alameda
2015,94608,18+,252,97,6001,Alameda
2015,94608,All Ages,332,115.6,6001,Alameda
2015,94609,0-17,47,145,6001,Alameda
2015,94609,18+,142,82.7,6001,Alameda
2015,94609,All Ages,189,98.8,6001,Alameda
2015,94610,0-17,31,63.5,6001,Alameda
2015,94610,18+,69,27.7,6001,Alameda
2015,94610,All Ages,100,36.9,6001,Alameda
2015,94611,0-17,39,56.7,6001,Alameda
2015,94611,18+,76,25.5,6001,Alameda
2015,94611,All Ages,115,33.5,6001,Alameda
2015,94612,0-17,45,227.1,6001,Alameda
2015,94612,18+,103,71.5,6001,Alameda
2015,94612,All Ages,148,111.6,6001,Alameda
2015,94618,All Ages,15,11.8,6001,Alameda
2015,94619,0-17,65,131,6001,Alameda
2015,94619,18+,109,56.5,6001,Alameda
2015,94619,All Ages,174,75.7,6001,Alameda
2015,94621,0-17,245,242,6001,Alameda
2015,94621,18+,295,138.3,6001,Alameda
2015,94621,All Ages,540,165,6001,Alameda
2015,94702,0-17,27,96.1,6001,Alameda
2015,94702,18+,89,66.8,6001,Alameda
2015,94702,All Ages,116,74.3,6001,Alameda
2015,94703,0-17,44,137.5,6001,Alameda
2015,94703,18+,87,55.1,6001,Alameda
2015,94703,All Ages,131,76.3,6001,Alameda
2015,94704,18+,32,32.3,6001,Alameda
2015,94704,All Ages,37,40.1,6001,Alameda
2015,94705,18+,21,23.8,6001,Alameda
2015,94705,All Ages,28,27.5,6001,Alameda
2015,94706,0-17,14,29.6,6001,Alameda
2015,94706,18+,27,18.2,6001,Alameda
2015,94706,All Ages,41,21.2,6001,Alameda
2015,94707,18+,18,18.5,6001,Alameda
2015,94707,All Ages,27,25.1,6001,Alameda
2015,94709,18+,13,13.5,6001,Alameda
2015,94709,All Ages,23,36.3,6001,Alameda
2015,94710,0-17,13,85.8,6001,Alameda
2015,94710,18+,36,58.7,6001,Alameda
2015,94710,All Ages,49,65.7,6001,Alameda
2015,94801,0-17,182,199.6,6013,Contra Costa
2015,94801,18+,264,115.2,6013,Contra Costa
2015,94801,All Ages,446,136.9,6013,Contra Costa
2015,94803,0-17,48,97.3,6013,Contra Costa
2015,94803,18+,89,44.2,6013,Contra Costa
2015,94803,All Ages,137,57.9,6013,Contra Costa
2015,94804,0-17,213,207.4,6013,Contra Costa
2015,94804,18+,342,110.8,6013,Contra Costa
2015,94804,All Ages,555,135.7,6013,Contra Costa
2015,94805,0-17,26,84.2,6013,Contra Costa
2015,94805,18+,62,55.7,6013,Contra Costa
2015,94805,All Ages,88,63,6013,Contra Costa
2015,94806,0-17,203,138.1,6013,Contra Costa
2015,94806,18+,373,81.4,6013,Contra Costa
2015,94806,All Ages,576,96,6013,Contra Costa
2015,94901,0-17,41,46.5,6041,Marin
2015,94901,18+,54,17.4,6041,Marin
2015,94901,All Ages,95,24.9,6041,Marin
2015,94903,0-17,14,26.1,6041,Marin
2015,94903,18+,53,22.8,6041,Marin
2015,94903,All Ages,67,23.6,6041,Marin
2015,94904,All Ages,12,10.6,6041,Marin
2015,94920,All Ages,15,13.6,6041,Marin
2015,94928,0-17,40,49.6,6097,Sonoma
2015,94928,18+,141,39.1,6097,Sonoma
2015,94928,All Ages,181,41.8,6097,Sonoma
2015,94930,All Ages,14,18.2,6041,Marin
2015,94931,18+,29,40,6097,Sonoma
2015,94931,All Ages,35,38.3,6097,Sonoma
2015,94941,0-17,15,20.1,6041,Marin
2015,94941,18+,30,10.9,6041,Marin
2015,94941,All Ages,45,13.2,6041,Marin
2015,94945,0-17,14,44.8,6041,Marin
2015,94945,18+,35,26,6041,Marin
2015,94945,All Ages,49,30.9,6041,Marin
2015,94947,0-17,20,41.3,6041,Marin
2015,94947,18+,67,36.2,6041,Marin
2015,94947,All Ages,87,37.5,6041,Marin
2015,94949,0-17,21,47.3,6041,Marin
2015,94949,18+,38,29,6041,Marin
2015,94949,All Ages,59,33.7,6041,Marin
2015,94952,0-17,38,58.6,6097,Sonoma
2015,94952,18+,85,33,6097,Sonoma
2015,94952,All Ages,123,39.6,6097,Sonoma
2015,94954,0-17,43,49.7,6097,Sonoma
2015,94954,18+,81,28.1,6097,Sonoma
2015,94954,All Ages,124,33.7,6097,Sonoma
2015,94960,All Ages,18,12.9,6041,Marin
2015,94965,18+,14,13.1,6041,Marin
2015,94965,All Ages,19,19.4,6041,Marin
2015,95003,18+,34,16.4,6087,Santa Cruz
2015,95003,All Ages,43,17.5,6087,Santa Cruz
2015,95005,18+,15,35.5,6087,Santa Cruz
2015,95005,All Ages,19,36,6087,Santa Cruz
2015,95006,18+,13,21.1,6087,Santa Cruz
2015,95006,All Ages,14,17.4,6087,Santa Cruz
2015,95008,0-17,27,26.7,6085,Santa Clara
2015,95008,18+,87,24.5,6085,Santa Clara
2015,95008,All Ages,114,25.1,6085,Santa Clara
2015,95010,18+,20,27.8,6087,Santa Cruz
2015,95010,All Ages,28,34.2,6087,Santa Cruz
2015,95012,0-17,41,123.9,6053,Monterey
2015,95012,18+,40,65.7,6053,Monterey
2015,95012,All Ages,81,80.7,6053,Monterey
2015,95014,0-17,27,15.8,6085,Santa Clara
2015,95014,18+,35,6.9,6085,Santa Clara
2015,95014,All Ages,62,9.2,6085,Santa Clara
2015,95019,0-17,25,98.1,6087,Santa Cruz
2015,95019,18+,19,36.6,6087,Santa Cruz
2015,95019,All Ages,44,52.4,6087,Santa Cruz
2015,95020,0-17,121,68.4,6085,Santa Clara
2015,95020,18+,215,50.1,6085,Santa Clara
2015,95020,All Ages,336,54.8,6085,Santa Clara
2015,95023,0-17,103,73.4,6069,San Benito
2015,95023,18+,153,41.6,6069,San Benito
2015,95023,All Ages,256,49.8,6069,San Benito
2015,95032,0-17,18,36,6085,Santa Clara
2015,95032,18+,20,9.7,6085,Santa Clara
2015,95032,All Ages,38,16.5,6085,Santa Clara
2015,95033,18+,21,19.9,6087,Santa Cruz
2015,95033,All Ages,23,17.8,6087,Santa Cruz
2015,95035,0-17,64,38.8,6085,Santa Clara
2015,95035,18+,119,22.5,6085,Santa Clara
2015,95035,All Ages,183,26.7,6085,Santa Clara
2015,95037,0-17,39,30.7,6085,Santa Clara
2015,95037,18+,117,30.7,6085,Santa Clara
2015,95037,All Ages,156,30.7,6085,Santa Clara
2015,95045,18+,13,34.2,6069,San Benito
2015,95045,All Ages,21,46.5,6069,San Benito
2015,95046,18+,24,52.5,6085,Santa Clara
2015,95046,All Ages,45,77.2,6085,Santa Clara
2015,95050,0-17,33,40.7,6085,Santa Clara
2015,95050,18+,63,20.9,6085,Santa Clara
2015,95050,All Ages,96,26,6085,Santa Clara
2015,95051,0-17,35,24.9,6085,Santa Clara
2015,95051,18+,107,24,6085,Santa Clara
2015,95051,All Ages,142,24.2,6085,Santa Clara
2015,95054,0-17,22,35,6085,Santa Clara
2015,95054,18+,49,28.3,6085,Santa Clara
2015,95054,All Ages,71,30,6085,Santa Clara
2015,95060,0-17,14,19.6,6087,Santa Cruz
2015,95060,18+,84,21.4,6087,Santa Cruz
2015,95060,All Ages,98,21,6087,Santa Cruz
2015,95062,0-17,17,27.5,6087,Santa Cruz
2015,95062,18+,67,25.4,6087,Santa Cruz
2015,95062,All Ages,84,26,6087,Santa Cruz
2015,95065,18+,14,50.8,6087,Santa Cruz
2015,95065,All Ages,16,44.1,6087,Santa Cruz
2015,95066,18+,12,9.6,6087,Santa Cruz
2015,95066,All Ages,22,16.3,6087,Santa Cruz
2015,95070,18+,20,6.7,6085,Santa Clara
2015,95070,All Ages,28,7.8,6085,Santa Clara
2015,95073,18+,24,27.3,6087,Santa Cruz
2015,95073,All Ages,29,25.9,6087,Santa Cruz
2015,95076,0-17,234,93.8,6087,Santa Cruz
2015,95076,18+,224,39.7,6087,Santa Cruz
2015,95076,All Ages,458,53.6,6087,Santa Cruz
2015,95110,0-17,31,67.7,6085,Santa Clara
2015,95110,18+,63,38.1,6085,Santa Clara
2015,95110,All Ages,94,45.7,6085,Santa Clara
2015,95111,0-17,116,72.6,6085,Santa Clara
2015,95111,18+,239,62.4,6085,Santa Clara
2015,95111,All Ages,355,65,6085,Santa Clara
2015,95112,0-17,57,52.7,6085,Santa Clara
2015,95112,18+,291,68.2,6085,Santa Clara
2015,95112,All Ages,348,64.2,6085,Santa Clara
